acquisition_duration,acquisition_period,acquisition_time,altitude,ambient_magnetic_field_x,ambient_magnetic_field_y,ambient_magnetic_field_z,ambient_temperature,device_arch,device_os,device_user_agent,event_id,latitude,longitude,minbias,sensor_id,roll,pitch,yaw,atmospheric_pressure,relative_humidity,path
952,0,2015-07-13 16:50:55.905000,0,9.1425123214722,-50.818218231201,-16.914558410644,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811949,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1723837852478,-99.076446533203,349.07434082031,,,2015.07.15/223811949.png
978,0,2015-07-13 16:50:57.858000,0,9.4566516876221,-50.418800354004,-16.064783096313,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811953,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.143526673317,-99.019279479981,349.07550048828,,,2015.07.15/223811953.png
1031,0,2015-07-13 16:51:00.107000,0,9.2467699050903,-50.261478424072,-16.398704528809,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811957,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2330170869827,-98.997261047363,349.07598876953,,,2015.07.15/223811957.png
935,0,2015-07-13 16:51:02.277000,0,8.9978094100952,-50.033721923828,-16.015884399414,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811959,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2047049999237,-99.005317687988,349.07583618164,,,2015.07.15/223811959_medium.png
945,0,2015-07-13 16:51:04.364000,0,9.1406698226929,-50.172134399414,-15.948676109314,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811963,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1637024879456,-99.025131225586,349.07543945312,,,2015.07.15/223811963_medium.png
1080,0,2015-07-13 16:51:06.243000,0,9.4976644515991,-50.24271774292,-16.713485717773,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811967,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1358262300491,-99.003120422363,349.0758972168,,,2015.07.15/223811967.png
975,0,2015-07-13 16:51:08.481000,0,9.1243886947632,-50.078128814697,-16.545085906982,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811971,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2190840244293,-98.998931884766,349.07595825195,,,2015.07.15/223811971_medium.png
988,0,2015-07-13 16:51:10.558000,0,9.3283948898315,-50.963298797607,-16.408349990845,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811975,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1743916273117,-99.031967163086,349.07528686523,,,2015.07.15/223811975_medium.png
885,0,2015-07-13 16:51:12.514000,0,9.3072547912598,-50.280426025391,-16.333368301392,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811979,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1495350599289,-99.041572570801,349.07510375977,,,2015.07.15/223811979_medium.png
976,0,2015-07-13 16:51:14.785000,0,9.515477180481,-50.102584838867,-16.932460784912,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811983,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1572394371033,-99.05973815918,349.07482910156,,,2015.07.15/223811983.png
975,0,2015-07-13 16:51:16.756000,0,9.5095233917236,-50.162216186523,-16.859722137451,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811987,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1434454917908,-99.027519226074,349.07550048828,,,2015.07.15/223811987.png
940,0,2015-07-13 16:51:18.822000,0,9.2242460250855,-50.537109375,-16.017473220825,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811989,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1933360099792,-99.042755126953,349.07516479492,,,2015.07.15/223811989_medium.png
951,0,2015-07-13 16:51:20.789000,0,9.0836448669434,-50.435001373291,-16.110731124878,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811993,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2068946361542,-99.008041381836,349.07592773438,,,2015.07.15/223811993_medium.png
907,0,2015-07-13 16:51:22.795000,0,9.4416255950928,-49.618644714355,-16.377096176148,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223811997,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1493383646011,-98.975105285645,349.07666015625,,,2015.07.15/223811997.png
944,0,2015-07-13 16:51:24.907000,0,8.7111177444458,-49.703701019287,-16.170301437378,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812001,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1936713457107,-98.974662780762,349.07662963867,,,2015.07.15/223812001_medium.png
925,0,2015-07-13 16:51:26.857000,0,9.5330715179443,-50.657707214355,-16.999923706055,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812003,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1707921028137,-98.958396911621,349.07696533203,,,2015.07.15/223812003.png
909,0,2015-07-13 16:51:28.798000,0,9.3175764083862,-49.599460601807,-16.484409332275,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812007,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1579993963242,-99.006660461426,349.07598876953,,,2015.07.15/223812007.png
896,0,2015-07-13 16:51:30.802000,0,9.214207649231,-50.041690826416,-17.140098571777,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812011,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1479176282883,-99.055809020996,349.07507324219,,,2015.07.15/223812011_medium.png
974,0,2015-07-13 16:51:32.626000,0,9.6801242828369,-50.143302917481,-15.807572364807,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812015,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1823898553848,-99.009727478027,349.07598876953,,,2015.07.15/223812015.png
928,0,2015-07-13 16:51:34.464000,0,10.246519088745,-49.938152313232,-16.794494628906,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812017,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1400425434112,-99.035530090332,349.07550048828,,,2015.07.15/223812017.png
930,0,2015-07-13 16:51:36.704000,0,9.3401403427124,-50.186737060547,-16.220674514771,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812021,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2361949682236,-99.007423400879,349.07614135742,,,2015.07.15/223812021_medium.png
958,0,2015-07-13 16:51:38.778000,0,9.3815460205078,-49.858703613281,-16.711500167847,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812025,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2446308135986,-98.976722717285,349.07678222656,,,2015.07.15/223812025.png
898,0,2015-07-13 16:51:40.851000,0,9.4484233856201,-49.976707458496,-16.149085998535,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812027,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1448436975479,-99.041801452637,349.07540893555,,,2015.07.15/223812027_medium.png
916,0,2015-07-13 16:51:42.891000,0,9.8520927429199,-49.632389068604,-16.829666137695,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812031,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1651060581207,-99.072563171387,349.07479858398,,,2015.07.15/223812031.png
973,0,2015-07-13 16:51:44.872000,0,8.658745765686,-50.367942810059,-16.524286270142,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812035,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1515927314758,-99.022041320801,349.07583618164,,,2015.07.15/223812035_medium.png
944,0,2015-07-13 16:51:46.876000,0,9.1119651794434,-50.013118743896,-17.175594329834,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812037,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1334753036499,-99.003959655762,349.07623291016,,,2015.07.15/223812037_medium.png
951,0,2015-07-13 16:51:48.866000,0,9.5133533477783,-50.285243988037,-16.608623504639,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812041,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1363134384155,-99.029190063477,349.07565307617,,,2015.07.15/223812041_medium.png
1023,0,2015-07-13 16:51:50.640000,0,9.4528751373291,-50.179500579834,-16.46990776062,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812045,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1870638132095,-99.064323425293,349.07501220703,,,2015.07.15/223812045_medium.png
929,0,2015-07-13 16:51:52.588000,0,9.8819265365601,-50.288501739502,-16.818857192993,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812047,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2325913906097,-99.053695678711,349.07522583008,,,2015.07.15/223812047_medium.png
933,0,2015-07-13 16:51:54.325000,0,9.2526569366455,-50.074928283691,-16.592056274414,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812051,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1975710391998,-99.076629638672,349.07476806641,,,2015.07.15/223812051.png
935,0,2015-07-13 16:51:56.552000,0,9.8410673141479,-50.547161102295,-16.066122055054,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812057,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2364647388458,-99.031021118164,349.07571411133,,,2015.07.15/223812057.png
930,0,2015-07-13 16:51:58.544000,0,9.2740316390991,-50.043727874756,-16.496366500854,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812061,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1237738132477,-99.024398803711,349.07583618164,,,2015.07.15/223812061.png
884,0,2015-07-13 16:52:00.622000,0,9.3691062927246,-50.076755523682,-16.104001998901,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812063,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1755555868149,-99.053634643555,349.07522583008,,,2015.07.15/223812063.png
920,0,2015-07-13 16:52:02.622000,0,10.134660720825,-50.329406738281,-16.070756912231,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812067,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1747535467148,-99.039253234863,349.07553100586,,,2015.07.15/223812067_medium.png
913,0,2015-07-13 16:52:04.934000,0,9.3730354309082,-50.227416992188,-15.975789070129,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812071,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.181804060936,-99.029762268066,349.07577514648,,,2015.07.15/223812071_medium.png
889,0,2015-07-13 16:52:07.141000,0,8.7506837844849,-50.040180206299,-16.341562271118,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812075,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1758508682251,-99.040367126465,349.07553100586,,,2015.07.15/223812075.png
946,0,2015-07-13 16:52:09.396000,0,9.6278066635132,-50.278186798096,-16.177644729614,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812077,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.099414229393,-99.077033996582,349.07489013672,,,2015.07.15/223812077_medium.png
914,0,2015-07-13 16:52:11.519000,0,9.3957166671753,-50.914123535156,-16.951738357544,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812081,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2341510057449,-99.023155212402,349.07595825195,,,2015.07.15/223812081.png
959,0,2015-07-13 16:52:13.472000,0,10.011063575745,-50.139633178711,-15.938527107239,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812085,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1687047481537,-99.038032531738,349.07571411133,,,2015.07.15/223812085_medium.png
828,0,2015-07-13 16:52:15.439000,0,9.6169128417969,-50.424427032471,-16.173902511597,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812089,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1214678287506,-98.98258972168,349.0768737793,,,2015.07.15/223812089_medium.png
942,0,2015-07-13 16:52:17.378000,0,9.6932802200317,-50.158809661865,-15.957307815552,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812092,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1295940876007,-98.997817993164,349.07653808594,,,2015.07.15/223812092.png
928,0,2015-07-13 16:52:19.255000,0,9.1744709014893,-50.256591796875,-16.316799163818,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812096,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1964033842087,-99.098579406738,349.07452392578,,,2015.07.15/223812096_medium.png
878,0,2015-07-13 16:52:21.345000,0,9.6418657302856,-49.904216766357,-16.607145309448,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812100,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2113347053528,-99.056137084961,349.07540893555,,,2015.07.15/223812100.png
890,0,2015-07-13 16:52:23.378000,0,9.4011926651001,-50.08748626709,-15.861814498901,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812104,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1915421485901,-99.01880645752,349.07623291016,,,2015.07.15/223812104_medium.png
1108,0,2015-07-13 16:52:25.320000,0,9.2425317764282,-50.436595916748,-16.737335205078,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812106,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.0913542509079,-99.049606323242,349.07565307617,,,2015.07.15/223812106_medium.png
856,0,2015-07-13 16:52:27.217000,0,9.3246841430664,-49.979526519775,-16.678033828735,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812110,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1646881103516,-99.057998657227,349.0754699707,,,2015.07.15/223812110_medium.png
997,0,2015-07-13 16:52:29.520000,0,9.5343151092529,-50.310520172119,-17.074272155762,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812114,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2119067907333,-99.003105163574,349.07656860352,,,2015.07.15/223812114_medium.png
922,0,2015-07-13 16:52:31.446000,0,9.2854585647583,-49.959796905518,-16.883470535278,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812116,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2019064426422,-99.028205871582,349.07608032227,,,2015.07.15/223812116_medium.png
892,0,2015-07-13 16:52:33.347000,0,9.1396398544312,-49.98291015625,-16.82333946228,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812120,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1960425376892,-99.07657623291,349.07504272461,,,2015.07.15/223812120_medium.png
920,0,2015-07-13 16:52:35.246000,0,9.5732622146606,-49.576385498047,-16.337757110596,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812124,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1644818782806,-99.075790405273,349.07507324219,,,2015.07.15/223812124_medium.png
940,0,2015-07-13 16:52:36.981000,0,9.58704662323,-50.22465133667,-15.844270706177,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223812128,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1757091283798,-99.05135345459,349.07556152344,,,2015.07.15/223812128_medium.png
890,0,2015-07-13 16:52:38.686000,0,9.70325756073,-50.226634979248,-16.580513000488,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815030,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1479575634003,-99.045860290527,349.07568359375,,,2015.07.15/223815030.png
917,0,2015-07-13 16:52:40.641000,0,9.593090057373,-49.919555664062,-16.367391586304,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815032,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2026373147964,-99.054397583008,349.07550048828,,,2015.07.15/223815032_medium.png
912,0,2015-07-13 16:52:42.719000,0,9.1368579864502,-50.126438140869,-16.532548904419,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815036,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.138067483902,-99.014312744141,349.07632446289,,,2015.07.15/223815036.png
900,0,2015-07-13 16:52:48.963000,0,10.085706710815,-50.254566192627,-16.66358757019,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815040,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2185484170914,-99.026832580566,349.07614135742,,,2015.07.15/223815040.png
866,0,2015-07-13 16:52:52.017000,0,9.886965751648,-49.987842559815,-16.410892486572,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815047,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1879074573517,-99.110862731934,349.07440185547,,,2015.07.15/223815047_medium.png
984,0,2015-07-13 16:52:53.045000,0,9.625431060791,-50.07772064209,-16.448385238648,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815051,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.1659734249115,-99.072547912598,349.07522583008,,,2015.07.15/223815051_medium.png
939,0,2015-07-13 16:52:54.188000,0,9.3813962936401,-50.490406036377,-16.520118713379,,armv7l,3.4.0-perf-g8fa3dae,Dalvik/2.1.0 (Linux; U; Android 5.0.2; C6602 Build/10.6.A.0.454),223815055,0,0,0,DECO-00000000-115e-7228-6309-ea3e3a0a8ef0,-1.2311006784439,-99.059043884277,349.07556152344,,,2015.07.15/223815055_medium.png
1253,0,2015-07-14 12:18:18.534000,243,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223808626,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.15/223808626.png
1424,0,2015-07-14 12:32:17.370000,334,22.9375,14.5,40.5625,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223809161,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,-0.078125,-2.34375,299.078125,,,2015.07.15/223809161_medium.png
1412,0,2015-07-14 19:00:49.048000,265,3.9375,16.5625,47.25,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223821906,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,-0.75,-2.828125,343.9375,,,2015.07.15/223821906_medium.png
1416,0,2015-07-14 23:08:21.637000,263,-25.3125,1.5,36.0625,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223830190,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,-1.375,-1.796875,89.9375,,,2015.07.15/223830190.png
1133,0,2015-07-15 04:36:22.443000,240,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223840887,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.15/223840887_medium.png
1018,0,2015-07-15 09:17:14.356000,360.36583311658,143.19999694824,136.10000610352,-17.800001144409,,x86_64,3.10.20-x86_64_moor-g306ba09,Dalvik/2.1.0 (Linux; U; Android 5.0; ASUS_Z00AD Build/LRX21V),223850402,45.93,9.32,0,DECO-ffffffff-80f6-8b2f-cdb4-6610001d1fa8,0.34181213378906,0.5357666015625,313.81188964844,,,2015.07.16/223850402_medium.png
1021,0,2015-07-15 09:17:56.209000,360.36583311658,127.90000152588,26,-11.800000190735,,x86_64,3.10.20-x86_64_moor-g306ba09,Dalvik/2.1.0 (Linux; U; Android 5.0; ASUS_Z00AD Build/LRX21V),223850427,45.93,9.32,0,DECO-ffffffff-80f6-8b2f-cdb4-6610001d1fa8,0.264404296875,0.49923706054688,284.07595825195,,,2015.07.16/223850427_medium.png
1048,0,2015-07-15 09:18:05.691000,360.36583311658,128.30000305176,28.5,-12.699999809265,,x86_64,3.10.20-x86_64_moor-g306ba09,Dalvik/2.1.0 (Linux; U; Android 5.0; ASUS_Z00AD Build/LRX21V),223850441,45.93,9.32,0,DECO-ffffffff-80f6-8b2f-cdb4-6610001d1fa8,0.27049255371094,0.5009765625,282.03985595703,,,2015.07.16/223850441_medium.png
1024,0,2015-07-15 09:18:07.079000,360.36583311658,127.59999847412,27.10000038147,-12.199999809265,,x86_64,3.10.20-x86_64_moor-g306ba09,Dalvik/2.1.0 (Linux; U; Android 5.0; ASUS_Z00AD Build/LRX21V),223850453,45.93,9.32,0,DECO-ffffffff-80f6-8b2f-cdb4-6610001d1fa8,0.30441284179688,0.48271179199219,282.87829589844,,,2015.07.16/223850453_medium.png
1800,0,2015-07-15 15:28:11.813000,340,14,3.75,25.5625,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223863008,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,-0.421875,-2.71875,280,,,2015.07.16/223863008_medium.png
1390,0,2015-07-15 19:47:32.604000,238,-42.6875,-22.875,11.625,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223871922,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,-0.078125,-2.796875,118.984375,,,2015.07.16/223871922_medium.png
1064,0,2015-07-15 22:00:30.637000,0,0.75,-6,-36,,armv7l,3.4.5-2001064,Dalvik/1.6.0 (Linux; U; Android 4.2.2; GT-S7580 Build/JDQ39),223876746,46.23,6.05,0,DECO-00000000-318a-4cd3-ffff-ffffb2709857,1.2449523210525,40.803661346436,185.14819335938,,,2015.07.16/223876746.png
1270,0,2015-07-15 22:47:51.903000,281,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223878410,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.16/223878410.png
1358,0,2015-07-16 03:25:09.803000,0,98.4375,2.34375,-124.4140625,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223888905,21.08,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-11.727905273438,-7.174072265625,313.9892578125,,,2015.07.16/223888905.png
